eval_id,sample_id,pair_id,seed_group,replicate,latent_seed,condition,qwen_correct,gemini_correct,dual_vlm_correct,automated_consensus_correct
eval_1464,sample_0644,pair_046,1,2,1012,native_SS,0,0,0,0
eval_1465,sample_0861,pair_029,1,2,1012,lsda_clean,1,1,1,1
eval_1466,sample_0838,pair_085,1,2,1012,native_SS,1,0,0,0
eval_1467,sample_0177,pair_066,1,3,1013,native_SS,1,1,1,1
eval_1468,sample_0016,pair_018,3,1,3031,native_SS,0,0,0,0
eval_1469,sample_0851,pair_096,2,1,2021,lsda_clean,1,0,0,0
eval_1470,sample_0220,pair_094,1,1,1011,lsda_clean,1,1,1,0
eval_1471,sample_0106,pair_066,2,3,2023,lsda_clean,1,1,1,1
eval_1472,sample_0707,pair_012,3,1,3031,native_SS,0,0,0,0
eval_1473,sample_0206,pair_039,2,1,2021,native_SS,0,0,0,0
eval_1474,sample_0246,pair_070,2,2,2022,native_SS,1,1,1,1
eval_1475,sample_0688,pair_049,1,3,1013,native_SS,1,1,1,0
eval_1476,sample_0343,pair_028,3,2,3032,native_SS,1,1,1,0
eval_1477,sample_0175,pair_077,3,2,3032,lsda_clean,1,1,1,1
eval_1478,sample_0481,pair_093,1,2,1012,native_SS,1,0,0,0
eval_1479,sample_0654,pair_041,2,3,2023,lsda_clean,1,1,1,0
eval_1480,sample_0464,pair_052,3,3,3033,lsda_clean,1,1,1,0
eval_1481,sample_0850,pair_082,2,3,2023,native_SS,1,0,0,0
eval_1482,sample_0397,pair_094,3,3,3033,native_SS,1,0,0,1
eval_1483,sample_0568,pair_028,3,1,3031,native_SS,1,1,1,0
eval_1484,sample_0712,pair_001,3,2,3032,lsda_clean,1,1,1,0
eval_1485,sample_0587,pair_081,3,1,3031,lsda_clean,1,1,1,1
eval_1486,sample_0731,pair_083,1,1,1011,native_SS,1,0,0,0
eval_1487,sample_0503,pair_092,1,3,1013,native_SS,1,1,1,0
eval_1488,sample_0119,pair_005,3,2,3032,lsda_clean,1,1,1,1
eval_1489,sample_0125,pair_039,3,2,3032,native_SS,1,1,1,0
eval_1490,sample_0820,pair_055,2,3,2023,native_SS,1,1,1,0
eval_1491,sample_0730,pair_014,3,2,3032,native_SS,1,1,1,0
eval_1492,sample_0781,pair_017,3,1,3031,lsda_clean,1,1,1,0
eval_1493,sample_0772,pair_007,1,3,1013,native_SS,1,1,1,0
eval_1494,sample_0514,pair_064,2,1,2021,lsda_clean,1,1,1,1
eval_1495,sample_0405,pair_098,2,2,2022,native_SS,0,1,0,0
eval_1496,sample_0170,pair_034,1,2,1012,native_SS,1,1,1,0
eval_1497,sample_0776,pair_094,2,2,2022,lsda_clean,1,1,1,1
eval_1498,sample_0405,pair_098,2,2,2022,lsda_clean,1,1,1,0
eval_1499,sample_0546,pair_049,2,3,2023,lsda_clean,1,1,1,1
eval_1500,sample_0539,pair_047,3,1,3031,lsda_clean,1,1,1,1
eval_1501,sample_0865,pair_021,3,3,3033,lsda_clean,1,1,1,1
eval_1502,sample_0537,pair_072,3,1,3031,native_SS,1,1,1,0
eval_1503,sample_0442,pair_014,1,1,1011,native_SS,0,1,0,0
eval_1504,sample_0628,pair_066,3,2,3032,lsda_clean,1,1,1,1
eval_1505,sample_0754,pair_066,3,1,3031,lsda_clean,1,1,1,0
eval_1506,sample_0391,pair_044,3,2,3032,lsda_clean,1,1,1,0
eval_1507,sample_0105,pair_002,2,3,2023,native_SS,1,1,1,1
eval_1508,sample_0098,pair_027,1,1,1011,native_SS,1,0,0,0
eval_1509,sample_0449,pair_072,1,3,1013,native_SS,1,1,1,1
eval_1510,sample_0890,pair_075,3,1,3031,lsda_clean,1,1,1,1
eval_1511,sample_0187,pair_049,1,2,1012,lsda_clean,1,1,1,0
eval_1512,sample_0870,pair_017,2,3,2023,native_SS,1,1,1,0
eval_1513,sample_0563,pair_093,3,3,3033,lsda_clean,1,0,0,0
eval_1514,sample_0313,pair_001,1,3,1013,lsda_clean,1,1,1,0
eval_1515,sample_0240,pair_080,1,1,1011,native_SS,1,1,1,1
eval_1516,sample_0337,pair_009,2,2,2022,native_SS,1,0,0,0
eval_1517,sample_0480,pair_009,2,3,2023,lsda_clean,1,1,1,0
eval_1518,sample_0355,pair_029,3,3,3033,native_SS,0,0,0,0
eval_1519,sample_0555,pair_043,1,3,1013,lsda_clean,1,0,0,0
eval_1520,sample_0118,pair_100,3,1,3031,lsda_clean,1,0,0,0
eval_1521,sample_0329,pair_069,1,3,1013,native_SS,1,1,1,1
eval_1522,sample_0634,pair_049,3,1,3031,native_SS,1,1,1,1
eval_1523,sample_0898,pair_089,3,3,3033,native_SS,1,0,0,1
eval_1524,sample_0619,pair_060,2,2,2022,lsda_clean,1,0,0,0
eval_1525,sample_0736,pair_078,1,3,1013,lsda_clean,1,1,1,0
eval_1526,sample_0668,pair_075,2,3,2023,lsda_clean,1,1,1,0
eval_1527,sample_0886,pair_038,1,1,1011,native_SS,1,1,1,0
eval_1528,sample_0083,pair_055,1,3,1013,lsda_clean,1,1,1,0
eval_1529,sample_0049,pair_009,2,1,2021,native_SS,0,1,0,0
eval_1530,sample_0588,pair_035,1,2,1012,lsda_clean,1,0,0,0
eval_1531,sample_0554,pair_069,1,2,1012,native_SS,1,1,1,1
eval_1532,sample_0572,pair_086,3,2,3032,lsda_clean,1,1,1,0
eval_1533,sample_0461,pair_084,2,2,2022,native_SS,0,0,0,0
eval_1534,sample_0002,pair_010,1,2,1012,lsda_clean,1,1,1,0
eval_1535,sample_0621,pair_007,3,1,3031,lsda_clean,1,1,1,0
eval_1536,sample_0671,pair_062,2,1,2021,native_SS,1,0,0,0
eval_1537,sample_0555,pair_043,1,3,1013,native_SS,1,0,0,0
eval_1538,sample_0810,pair_053,2,3,2023,lsda_clean,1,0,0,0
eval_1539,sample_0857,pair_070,2,1,2021,native_SS,1,1,1,0
eval_1540,sample_0110,pair_037,2,2,2022,lsda_clean,1,1,1,1
eval_1541,sample_0822,pair_095,1,3,1013,lsda_clean,1,1,1,0
eval_1542,sample_0145,pair_027,2,3,2023,lsda_clean,1,1,1,0
eval_1543,sample_0799,pair_033,3,2,3032,lsda_clean,1,1,1,1
eval_1544,sample_0864,pair_055,3,2,3032,native_SS,0,1,0,0
eval_1545,sample_0744,pair_096,3,2,3032,lsda_clean,0,1,0,0
eval_1546,sample_0617,pair_044,2,2,2022,lsda_clean,1,1,1,1
eval_1547,sample_0412,pair_088,1,1,1011,lsda_clean,1,1,1,1
eval_1548,sample_0168,pair_044,2,3,2023,native_SS,1,0,0,0
eval_1549,sample_0852,pair_078,1,1,1011,native_SS,1,1,1,0
eval_1550,sample_0507,pair_015,1,2,1012,native_SS,1,1,1,0
eval_1551,sample_0214,pair_051,2,3,2023,native_SS,1,1,1,1
eval_1552,sample_0342,pair_011,2,2,2022,lsda_clean,1,1,1,0
eval_1553,sample_0111,pair_073,2,2,2022,native_SS,1,1,1,0
eval_1554,sample_0535,pair_013,2,2,2022,native_SS,0,0,0,0
eval_1555,sample_0262,pair_062,1,2,1012,lsda_clean,0,1,0,0
eval_1556,sample_0878,pair_063,1,2,1012,lsda_clean,1,1,1,0
eval_1557,sample_0404,pair_019,2,2,2022,lsda_clean,1,0,0,0
eval_1558,sample_0132,pair_075,3,3,3033,lsda_clean,1,1,1,1
eval_1559,sample_0401,pair_095,3,3,3033,native_SS,1,0,0,0
eval_1560,sample_0144,pair_048,3,1,3031,lsda_clean,1,1,1,0
eval_1561,sample_0101,pair_094,2,1,2021,native_SS,1,1,1,0
eval_1562,sample_0395,pair_051,1,1,1011,lsda_clean,1,1,1,0
eval_1563,sample_0847,pair_024,3,2,3032,lsda_clean,1,1,1,1
eval_1564,sample_0068,pair_061,2,3,2023,lsda_clean,1,1,1,1
eval_1565,sample_0698,pair_019,2,3,2023,native_SS,1,0,0,0
eval_1566,sample_0471,pair_015,2,3,2023,lsda_clean,0,1,0,0
eval_1567,sample_0327,pair_033,2,1,2021,native_SS,1,1,1,0
eval_1568,sample_0821,pair_050,3,1,3031,lsda_clean,1,0,0,0
eval_1569,sample_0151,pair_084,2,3,2023,lsda_clean,1,1,1,1
eval_1570,sample_0035,pair_087,3,1,3031,lsda_clean,1,1,1,0
eval_1571,sample_0646,pair_004,3,1,3031,native_SS,1,0,0,0
eval_1572,sample_0056,pair_021,1,3,1013,lsda_clean,1,1,1,1
eval_1573,sample_0375,pair_008,3,1,3031,native_SS,1,0,0,0
eval_1574,sample_0574,pair_095,2,3,2023,native_SS,1,0,0,0
eval_1575,sample_0076,pair_023,1,3,1013,lsda_clean,1,1,1,0
eval_1576,sample_0543,pair_083,2,3,2023,native_SS,0,0,0,0
eval_1577,sample_0874,pair_015,1,1,1011,native_SS,0,1,0,0
eval_1578,sample_0661,pair_061,1,2,1012,lsda_clean,1,1,1,0
eval_1579,sample_0211,pair_074,2,3,2023,lsda_clean,1,1,1,1
eval_1580,sample_0582,pair_018,1,2,1012,lsda_clean,1,1,1,0
eval_1581,sample_0558,pair_043,2,1,2021,lsda_clean,1,1,1,0
eval_1582,sample_0077,pair_045,1,1,1011,native_SS,1,1,1,1
eval_1583,sample_0037,pair_088,3,3,3033,lsda_clean,1,0,0,0
eval_1584,sample_0382,pair_024,1,3,1013,native_SS,1,0,0,1
eval_1585,sample_0760,pair_033,1,1,1011,lsda_clean,1,1,1,1
eval_1586,sample_0428,pair_093,2,2,2022,lsda_clean,1,1,1,1
eval_1587,sample_0423,pair_082,2,2,2022,native_SS,1,0,0,0
eval_1588,sample_0458,pair_014,2,2,2022,lsda_clean,1,1,1,0
eval_1589,sample_0287,pair_043,1,1,1011,native_SS,0,0,0,0
eval_1590,sample_0655,pair_087,2,3,2023,lsda_clean,1,1,1,1
eval_1591,sample_0769,pair_027,2,1,2021,lsda_clean,1,1,1,0
eval_1592,sample_0174,pair_094,3,1,3031,native_SS,1,1,1,0
eval_1593,sample_0336,pair_070,3,1,3031,lsda_clean,1,1,1,1
eval_1594,sample_0108,pair_068,1,3,1013,native_SS,1,1,1,1
eval_1595,sample_0888,pair_004,2,1,2021,lsda_clean,1,1,1,0
eval_1596,sample_0052,pair_047,2,1,2021,native_SS,1,1,1,1
eval_1597,sample_0083,pair_055,1,3,1013,native_SS,0,1,0,0
eval_1598,sample_0100,pair_071,3,3,3033,native_SS,0,0,0,0
eval_1599,sample_0148,pair_010,3,2,3032,lsda_clean,1,1,1,0
eval_1600,sample_0054,pair_046,2,2,2022,native_SS,0,0,0,0
eval_1601,sample_0740,pair_047,1,1,1011,native_SS,1,1,1,1
eval_1602,sample_0800,pair_082,1,2,1012,native_SS,1,0,0,0
eval_1603,sample_0699,pair_042,1,2,1012,native_SS,0,0,0,0
eval_1604,sample_0577,pair_052,2,3,2023,native_SS,1,1,1,0
eval_1605,sample_0746,pair_035,2,2,2022,lsda_clean,1,1,1,0
eval_1606,sample_0747,pair_038,2,2,2022,native_SS,1,1,1,1
eval_1607,sample_0773,pair_050,3,2,3032,lsda_clean,1,1,1,0
eval_1608,sample_0242,pair_022,2,2,2022,lsda_clean,1,1,1,1
eval_1609,sample_0350,pair_019,1,1,1011,native_SS,1,1,1,0
eval_1610,sample_0766,pair_064,1,3,1013,lsda_clean,1,1,1,0
eval_1611,sample_0237,pair_013,1,3,1013,lsda_clean,1,1,1,1
eval_1612,sample_0678,pair_041,1,3,1013,lsda_clean,1,1,1,0
eval_1613,sample_0426,pair_012,2,2,2022,native_SS,0,0,0,0
eval_1614,sample_0502,pair_036,1,3,1013,native_SS,1,0,0,0
eval_1615,sample_0498,pair_072,2,3,2023,lsda_clean,1,1,1,1
eval_1616,sample_0727,pair_056,2,2,2022,lsda_clean,1,1,1,0
eval_1617,sample_0543,pair_083,2,3,2023,lsda_clean,1,1,1,1
eval_1618,sample_0600,pair_011,3,3,3033,lsda_clean,1,1,1,1
eval_1619,sample_0789,pair_029,3,1,3031,lsda_clean,1,1,1,0
eval_1620,sample_0651,pair_069,1,1,1011,lsda_clean,1,1,1,0
eval_1621,sample_0303,pair_086,3,3,3033,lsda_clean,1,1,1,1
eval_1622,sample_0664,pair_077,1,3,1013,lsda_clean,1,1,1,1
eval_1623,sample_0689,pair_085,2,2,2022,native_SS,1,1,1,0
eval_1624,sample_0576,pair_079,2,3,2023,lsda_clean,1,1,1,0
eval_1625,sample_0189,pair_032,2,3,2023,native_SS,1,0,0,0
eval_1626,sample_0325,pair_083,1,3,1013,lsda_clean,1,1,1,0
eval_1627,sample_0553,pair_037,3,3,3033,lsda_clean,1,1,1,1
eval_1628,sample_0390,pair_084,3,2,3032,native_SS,0,0,0,0
eval_1629,sample_0408,pair_097,1,1,1011,native_SS,1,0,0,0
eval_1630,sample_0330,pair_031,2,1,2021,native_SS,1,0,0,0
eval_1631,sample_0494,pair_044,1,3,1013,lsda_clean,1,0,0,1
eval_1632,sample_0644,pair_046,1,2,1012,lsda_clean,1,1,1,0
eval_1633,sample_0285,pair_090,3,1,3031,lsda_clean,1,1,1,1
eval_1634,sample_0817,pair_006,1,3,1013,lsda_clean,1,1,1,0
eval_1635,sample_0066,pair_018,2,3,2023,native_SS,1,0,0,0
eval_1636,sample_0162,pair_040,1,1,1011,native_SS,1,0,0,0
eval_1637,sample_0221,pair_097,1,2,1012,lsda_clean,1,1,1,0
eval_1638,sample_0035,pair_087,3,1,3031,native_SS,0,1,0,0
eval_1639,sample_0672,pair_087,1,3,1013,native_SS,1,1,1,1
eval_1640,sample_0086,pair_093,2,3,2023,lsda_clean,1,1,1,0
eval_1641,sample_0278,pair_034,2,3,2023,native_SS,1,0,0,0
eval_1642,sample_0366,pair_098,3,2,3032,native_SS,1,1,1,0
eval_1643,sample_0427,pair_056,1,1,1011,native_SS,1,1,1,0
eval_1644,sample_0185,pair_090,2,2,2022,native_SS,0,0,0,0
eval_1645,sample_0296,pair_090,1,3,1013,lsda_clean,1,1,1,0
eval_1646,sample_0431,pair_003,3,2,3032,lsda_clean,1,1,1,0
eval_1647,sample_0038,pair_089,2,3,2023,lsda_clean,1,1,1,1
eval_1648,sample_0208,pair_064,3,1,3031,native_SS,0,1,0,0
eval_1649,sample_0260,pair_041,1,2,1012,lsda_clean,1,1,1,0
eval_1650,sample_0728,pair_082,1,1,1011,native_SS,0,0,0,0
eval_1651,sample_0350,pair_019,1,1,1011,lsda_clean,1,1,1,1
eval_1652,sample_0784,pair_031,1,2,1012,lsda_clean,1,1,1,0
eval_1653,sample_0231,pair_018,1,3,1013,lsda_clean,1,1,1,0
eval_1654,sample_0075,pair_059,2,2,2022,lsda_clean,1,0,0,0
eval_1655,sample_0619,pair_060,2,2,2022,native_SS,1,1,1,0
eval_1656,sample_0180,pair_035,1,3,1013,lsda_clean,0,1,0,0
eval_1657,sample_0282,pair_002,1,3,1013,native_SS,1,1,1,0
eval_1658,sample_0440,pair_067,3,2,3032,lsda_clean,1,1,1,0
eval_1659,sample_0265,pair_001,1,1,1011,native_SS,1,0,0,0
eval_1660,sample_0735,pair_082,3,3,3033,lsda_clean,1,1,1,1
eval_1661,sample_0165,pair_033,2,3,2023,lsda_clean,1,1,1,1
eval_1662,sample_0610,pair_020,1,1,1011,native_SS,0,0,0,0
eval_1663,sample_0330,pair_031,2,1,2021,lsda_clean,1,1,1,0
eval_1664,sample_0560,pair_054,1,1,1011,lsda_clean,1,1,1,1
eval_1665,sample_0631,pair_036,2,3,2023,lsda_clean,1,0,0,0
eval_1666,sample_0890,pair_075,3,1,3031,native_SS,0,0,0,0
eval_1667,sample_0223,pair_077,2,1,2021,native_SS,1,1,1,0
eval_1668,sample_0745,pair_072,2,2,2022,native_SS,0,0,0,0
eval_1669,sample_0263,pair_031,1,3,1013,lsda_clean,1,1,1,1
eval_1670,sample_0520,pair_060,1,3,1013,native_SS,1,1,1,0
eval_1671,sample_0594,pair_049,3,2,3032,lsda_clean,1,1,1,1
eval_1672,sample_0374,pair_081,1,1,1011,native_SS,1,0,0,0
eval_1673,sample_0522,pair_079,2,2,2022,lsda_clean,1,1,1,1
eval_1674,sample_0272,pair_022,1,2,1012,lsda_clean,1,1,1,1
eval_1675,sample_0504,pair_080,3,3,3033,native_SS,1,1,1,1
eval_1676,sample_0867,pair_030,3,1,3031,lsda_clean,1,1,1,1
eval_1677,sample_0441,pair_021,2,3,2023,native_SS,1,1,1,1
eval_1678,sample_0122,pair_083,3,2,3032,native_SS,0,0,0,0
eval_1679,sample_0003,pair_013,3,1,3031,lsda_clean,1,1,1,1
eval_1680,sample_0171,pair_017,2,1,2021,lsda_clean,1,1,1,0
eval_1681,sample_0113,pair_009,1,3,1013,native_SS,0,0,0,0
eval_1682,sample_0207,pair_027,1,2,1012,lsda_clean,1,0,0,1
eval_1683,sample_0534,pair_036,2,1,2021,lsda_clean,1,1,1,0
eval_1684,sample_0113,pair_009,1,3,1013,lsda_clean,1,1,1,0
eval_1685,sample_0022,pair_041,2,1,2021,native_SS,1,1,1,0
eval_1686,sample_0129,pair_011,1,3,1013,lsda_clean,1,1,1,1
eval_1687,sample_0012,pair_093,3,2,3032,lsda_clean,1,1,1,0
eval_1688,sample_0573,pair_029,1,1,1011,lsda_clean,1,1,1,0
eval_1689,sample_0268,pair_041,3,1,3031,native_SS,1,1,1,0
eval_1690,sample_0532,pair_054,2,3,2023,lsda_clean,1,1,1,1
eval_1691,sample_0623,pair_054,3,1,3031,lsda_clean,1,1,1,0
eval_1692,sample_0825,pair_054,1,2,1012,lsda_clean,1,1,1,0
eval_1693,sample_0024,pair_029,3,2,3032,lsda_clean,1,1,1,1
eval_1694,sample_0608,pair_022,3,2,3032,native_SS,1,1,1,1
eval_1695,sample_0134,pair_051,1,2,1012,lsda_clean,1,1,1,1
eval_1696,sample_0688,pair_049,1,3,1013,lsda_clean,1,1,1,1
eval_1697,sample_0849,pair_063,3,3,3033,native_SS,0,0,0,0
eval_1698,sample_0853,pair_004,2,3,2023,native_SS,1,1,1,1
eval_1699,sample_0139,pair_038,1,3,1013,native_SS,1,1,1,0
eval_1700,sample_0466,pair_032,3,3,3033,lsda_clean,1,1,1,0
eval_1701,sample_0794,pair_051,1,3,1013,lsda_clean,1,0,0,0
eval_1702,sample_0451,pair_088,1,3,1013,native_SS,0,0,0,0
eval_1703,sample_0288,pair_066,1,1,1011,native_SS,1,0,0,0
eval_1704,sample_0879,pair_015,2,2,2022,native_SS,1,1,1,1
eval_1705,sample_0081,pair_035,3,1,3031,native_SS,1,1,1,0
eval_1706,sample_0034,pair_010,2,3,2023,lsda_clean,1,0,0,1
eval_1707,sample_0809,pair_054,1,3,1013,lsda_clean,1,1,1,1
eval_1708,sample_0199,pair_005,1,2,1012,native_SS,1,0,0,0
eval_1709,sample_0356,pair_020,2,1,2021,lsda_clean,1,1,1,0
eval_1710,sample_0093,pair_041,1,1,1011,lsda_clean,1,1,1,0
eval_1711,sample_0053,pair_011,1,2,1012,native_SS,1,0,0,1
eval_1712,sample_0629,pair_034,1,1,1011,native_SS,1,0,0,0
eval_1713,sample_0471,pair_015,2,3,2023,native_SS,0,1,0,1
eval_1714,sample_0324,pair_065,1,3,1013,native_SS,1,0,0,0
eval_1715,sample_0102,pair_025,1,1,1011,native_SS,0,0,0,0
eval_1716,sample_0440,pair_067,3,2,3032,native_SS,0,0,0,1
eval_1717,sample_0228,pair_037,2,3,2023,native_SS,1,1,1,0
eval_1718,sample_0109,pair_081,2,3,2023,native_SS,1,0,0,0
eval_1719,sample_0352,pair_091,1,1,1011,lsda_clean,1,0,0,1
eval_1720,sample_0434,pair_026,3,1,3031,lsda_clean,1,0,0,0
eval_1721,sample_0441,pair_021,2,3,2023,lsda_clean,1,1,1,1
eval_1722,sample_0023,pair_086,3,1,3031,native_SS,1,0,0,0
eval_1723,sample_0607,pair_033,2,2,2022,lsda_clean,1,1,1,0
eval_1724,sample_0473,pair_018,3,2,3032,lsda_clean,1,1,1,0
eval_1725,sample_0225,pair_028,3,3,3033,native_SS,0,0,0,0
eval_1726,sample_0199,pair_005,1,2,1012,lsda_clean,1,1,1,1
eval_1727,sample_0187,pair_049,1,2,1012,native_SS,1,1,1,0
eval_1728,sample_0327,pair_033,2,1,2021,lsda_clean,1,1,1,0
eval_1729,sample_0073,pair_061,3,2,3032,native_SS,1,0,0,1
eval_1730,sample_0224,pair_055,3,1,3031,lsda_clean,0,1,0,0
eval_1731,sample_0065,pair_042,3,2,3032,lsda_clean,1,1,1,0
eval_1732,sample_0304,pair_064,3,3,3033,native_SS,1,0,0,1
eval_1733,sample_0845,pair_017,3,2,3032,native_SS,1,0,0,0
eval_1734,sample_0527,pair_011,2,3,2023,lsda_clean,1,1,1,0
eval_1735,sample_0653,pair_069,3,3,3033,native_SS,1,1,1,1
eval_1736,sample_0195,pair_063,2,1,2021,native_SS,1,0,0,0
eval_1737,sample_0484,pair_069,3,2,3032,lsda_clean,1,1,1,0
eval_1738,sample_0332,pair_098,1,1,1011,native_SS,1,1,1,0
eval_1739,sample_0791,pair_023,3,2,3032,lsda_clean,0,0,0,0
eval_1740,sample_0173,pair_097,2,2,2022,native_SS,1,0,0,0
eval_1741,sample_0731,pair_083,1,1,1011,lsda_clean,1,1,1,1
eval_1742,sample_0522,pair_079,2,2,2022,native_SS,1,1,1,0
eval_1743,sample_0352,pair_091,1,1,1011,native_SS,1,1,1,0
eval_1744,sample_0766,pair_064,1,3,1013,native_SS,1,1,1,0
eval_1745,sample_0580,pair_034,3,1,3031,native_SS,1,0,0,0
eval_1746,sample_0060,pair_016,1,1,1011,native_SS,1,1,1,1
eval_1747,sample_0670,pair_100,3,2,3032,native_SS,1,1,1,0
eval_1748,sample_0050,pair_058,1,2,1012,lsda_clean,1,1,1,1
eval_1749,sample_0687,pair_065,2,3,2023,native_SS,1,1,1,1
eval_1750,sample_0550,pair_048,2,1,2021,native_SS,1,1,1,0
eval_1751,sample_0033,pair_095,2,2,2022,lsda_clean,1,1,1,0
eval_1752,sample_0770,pair_027,3,2,3032,native_SS,1,0,0,0
eval_1753,sample_0060,pair_016,1,1,1011,lsda_clean,1,0,0,0
eval_1754,sample_0605,pair_026,2,3,2023,lsda_clean,1,1,1,0
eval_1755,sample_0437,pair_020,2,3,2023,lsda_clean,0,0,0,0
eval_1756,sample_0635,pair_015,3,1,3031,native_SS,0,0,0,0
eval_1757,sample_0793,pair_048,1,2,1012,native_SS,1,0,0,1
eval_1758,sample_0741,pair_062,1,3,1013,native_SS,1,0,0,0
eval_1759,sample_0855,pair_010,2,1,2021,native_SS,1,0,0,0
eval_1760,sample_0531,pair_042,1,3,1013,lsda_clean,1,1,1,0
eval_1761,sample_0408,pair_097,1,1,1011,lsda_clean,1,1,1,1
eval_1762,sample_0358,pair_095,3,2,3032,lsda_clean,1,0,0,0
eval_1763,sample_0680,pair_008,2,3,2023,native_SS,0,0,0,0
eval_1764,sample_0342,pair_011,2,2,2022,native_SS,1,1,1,0
eval_1765,sample_0008,pair_077,3,3,3033,native_SS,0,0,0,0
eval_1766,sample_0691,pair_079,1,3,1013,native_SS,1,1,1,0
eval_1767,sample_0459,pair_012,2,1,2021,native_SS,1,1,1,0
eval_1768,sample_0679,pair_060,2,3,2023,native_SS,1,1,1,1
eval_1769,sample_0433,pair_029,1,3,1013,lsda_clean,1,1,1,0
eval_1770,sample_0454,pair_092,1,1,1011,lsda_clean,1,1,1,1
eval_1771,sample_0540,pair_072,1,2,1012,native_SS,1,1,1,0
eval_1772,sample_0835,pair_081,2,1,2021,native_SS,0,0,0,0
eval_1773,sample_0683,pair_039,3,3,3033,lsda_clean,1,1,1,1
eval_1774,sample_0559,pair_018,3,3,3033,native_SS,0,0,0,0
eval_1775,sample_0378,pair_042,3,1,3031,lsda_clean,1,0,0,0
eval_1776,sample_0039,pair_073,2,3,2023,lsda_clean,1,1,1,1
eval_1777,sample_0230,pair_035,3,3,3033,lsda_clean,0,0,0,0
eval_1778,sample_0027,pair_078,2,1,2021,native_SS,0,0,0,0
eval_1779,sample_0057,pair_097,3,1,3031,native_SS,1,0,0,0
eval_1780,sample_0888,pair_004,2,1,2021,native_SS,1,0,0,0
eval_1781,sample_0646,pair_004,3,1,3031,lsda_clean,1,1,1,0
eval_1782,sample_0444,pair_049,3,3,3033,lsda_clean,1,1,1,0
eval_1783,sample_0182,pair_074,1,3,1013,native_SS,1,1,1,1
eval_1784,sample_0379,pair_067,2,3,2023,lsda_clean,1,1,1,1
eval_1785,sample_0894,pair_011,3,2,3032,native_SS,1,0,0,0
eval_1786,sample_0143,pair_003,1,3,1013,native_SS,1,0,0,0
eval_1787,sample_0336,pair_070,3,1,3031,native_SS,1,1,1,1
eval_1788,sample_0614,pair_031,1,1,1011,native_SS,0,0,0,0
eval_1789,sample_0623,pair_054,3,1,3031,native_SS,1,0,0,0
eval_1790,sample_0232,pair_093,1,3,1013,lsda_clean,1,1,1,0
eval_1791,sample_0742,pair_016,1,2,1012,lsda_clean,1,1,1,0
eval_1792,sample_0645,pair_044,3,1,3031,native_SS,1,0,0,1
eval_1793,sample_0544,pair_100,2,1,2021,lsda_clean,1,1,1,1
eval_1794,sample_0236,pair_062,1,1,1011,native_SS,0,0,0,0
eval_1795,sample_0868,pair_013,1,2,1012,lsda_clean,1,1,1,0
eval_1796,sample_0288,pair_066,1,1,1011,lsda_clean,1,1,1,0
eval_1797,sample_0425,pair_019,3,3,3033,native_SS,0,1,0,0
eval_1798,sample_0630,pair_040,2,2,2022,native_SS,1,0,0,0
eval_1799,sample_0404,pair_019,2,2,2022,native_SS,0,0,0,0
eval_1800,sample_0190,pair_035,2,1,2021,native_SS,0,1,0,1
